offline_time1,online_time1,offline_time2,online_time2,union_time,intersection_time,ai,bi,ai_prime,bi_prime,ci,di
0.168,0.927,0.171,0.671,0.229,0.151,198,99,198,99,165,99
0.168,0.717,0.168,0.539,0.175,0.127,198,33,198,33,165,33
0.167,0.94,0.168,0.74,0.242,0.151,198,132,198,132,165,99
0.172,0.867,0.175,0.739,0.233,0.155,198,132,198,132,165,66
0.175,0.728,0.173,0.606,0.189,0.127,198,66,198,66,165,33
0.172,1.22,0.18,0.804,0.295,0.179,198,165,198,165,165,198
0.174,1.241,0.175,0.872,0.308,0.19,198,198,198,198,165,198
0.174,0.947,0.173,0.673,0.258,0.139,198,99,198,99,165,99
0.185,1.19,0.203,0.683,0.269,0.176,198,99,198,99,165,198
0.17,1.298,0.173,0.742,0.294,0.19,198,132,198,132,165,231
0.167,0.752,0.168,0.67,0.201,0.139,198,99,198,99,165,33
0.166,0.822,0.167,0.541,0.19,0.129,198,33,198,33,165,66
0.179,0.635,0.175,0.538,0.171,0.122,198,33,198,33,165,0
0.184,1,0.173,0.88,0.274,0.178,198,198,198,198,165,99
0.169,0.994,0.173,0.608,0.229,0.151,198,66,198,66,165,132
0.173,1.32,0.176,0.738,0.316,0.19,198,132,198,132,165,231
0.194,1.03,0.176,0.741,0.255,0.164,198,132,198,132,165,132
0.175,0.864,0.171,0.742,0.229,0.153,198,132,198,132,165,66
0.171,1.242,0.174,0.873,0.308,0.19,198,198,198,198,165,198
0.168,1.048,0.172,0.804,0.269,0.168,198,165,198,165,165,132
0.168,0.916,0.188,0.674,0.229,0.139,198,99,198,99,165,99
0.169,1.045,0.168,0.803,0.268,0.163,198,165,198,165,165,132
0.168,0.852,0.172,0.674,0.215,0.155,198,99,198,99,165,66
0.167,0.952,0.172,0.752,0.242,0.151,198,132,198,132,165,99
0.173,1.255,0.172,0.872,0.308,0.199,198,198,198,198,165,198
0.183,1.007,0.168,0.676,0.242,0.151,198,99,198,99,165,132
0.167,0.813,0.167,0.604,0.201,0.126,198,66,198,66,165,66
0.166,0.809,0.174,0.605,0.202,0.129,198,66,198,66,165,66
0.167,0.81,0.167,0.54,0.193,0.139,198,33,198,33,165,66
0.171,1.406,0.176,0.806,0.321,0.206,198,165,198,165,165,264
0.184,0.708,0.168,0.54,0.178,0.114,198,33,198,33,165,33
0.17,0.836,0.173,0.674,0.215,0.139,198,99,198,99,165,66
0.177,1.511,0.178,1.068,0.379,0.252,198,297,198,297,165,264
0.174,0.812,0.171,0.605,0.206,0.127,198,66,198,66,165,66
0.169,0.62,0.172,0.534,0.162,0.117,198,33,198,33,165,0
0.187,0.72,0.172,0.54,0.177,0.131,198,33,198,33,165,33
0.19,1.02,0.187,0.833,0.306,0.164,198,165,198,165,165,99
0.18,0.94,0.172,0.751,0.242,0.151,198,132,198,132,165,99
0.168,0.897,0.167,0.736,0.264,0.154,198,132,198,132,165,66
0.182,0.892,0.175,0.738,0.246,0.167,198,132,198,132,165,66
0.175,0.808,0.183,0.542,0.202,0.127,198,33,198,33,165,66
0.202,0.838,0.174,0.672,0.215,0.141,198,99,198,99,165,66
0.173,1.363,0.182,0.806,0.308,0.229,198,165,198,165,165,231
0.176,0.925,0.175,0.672,0.228,0.152,198,99,198,99,165,99
0.172,0.88,0.173,0.671,0.217,0.139,198,99,198,99,165,66
0.173,0.9,0.201,0.606,0.215,0.141,198,66,198,66,165,99
0.177,0.702,0.169,0.541,0.176,0.114,198,33,198,33,165,33
0.206,0.705,0.169,0.546,0.177,0.114,198,33,198,33,165,33
0.17,1.018,0.17,0.676,0.241,0.163,198,99,198,99,165,132
0.168,0.73,0.167,0.61,0.188,0.127,198,66,198,66,165,33
0.165,0.704,0.169,0.541,0.175,0.115,198,33,198,33,165,33
0.173,0.808,0.188,0.608,0.194,0.127,198,66,198,66,165,33
0.189,0.738,0.209,0.612,0.189,0.126,198,66,198,66,165,33
0.17,0.781,0.166,0.609,0.19,0.179,198,66,198,66,165,33
0.169,0.736,0.185,0.564,0.193,0.115,198,33,198,33,165,33
0.165,0.616,0.179,0.531,0.162,0.115,198,33,198,33,165,0
0.164,0.723,0.167,0.545,0.175,0.131,198,33,198,33,165,33
0.165,0.708,0.169,0.55,0.175,0.115,198,33,198,33,165,33
0.166,0.741,0.186,0.616,0.193,0.127,198,66,198,66,165,33
0.208,0.707,0.17,0.54,0.175,0.117,198,33,198,33,165,33
0.186,2.878,0.188,2.014,0.724,0.477,693,264,693,264,726,99
0.205,3.356,0.185,2.246,0.886,0.52,693,330,693,330,726,231
0.229,3.426,0.19,2.114,0.82,0.5,693,297,693,297,726,297
0.182,2.74,0.195,1.634,0.645,0.407,693,66,693,66,726,99
0.186,3.241,0.186,2.002,0.78,0.506,693,264,693,264,726,231
0.203,2.874,0.181,1.672,0.678,0.413,693,99,693,99,726,132
0.187,2.983,0.182,1.799,0.715,0.449,693,165,693,165,726,165
0.186,3.006,0.199,1.75,0.721,0.439,693,66,693,66,726,33
0.243,3.53,0.213,2.016,0.839,0.518,693,132,693,132,726,198
0.21,3.369,0.211,1.964,0.793,0.479,693,99,693,99,726,165
0.234,3.411,0.212,2.114,0.825,0.504,693,165,693,165,726,165
0.21,3.307,0.226,2.078,0.804,0.49,693,165,693,165,726,132
0.209,3.155,0.211,1.845,0.759,0.462,693,66,693,66,726,99
0.225,3.39,0.217,2.317,0.851,0.534,693,264,693,264,726,132
0.208,3.862,0.223,2.411,0.922,0.602,693,264,693,264,726,264
0.21,3,0.21,1.778,0.712,0.437,693,33,693,33,726,66
0.203,3.019,0.22,1.85,0.73,0.434,693,66,693,66,726,66
0.209,3.597,0.217,2.308,0.879,0.555,693,264,693,264,726,198
0.22,3.278,0.211,1.998,0.789,0.484,693,132,693,132,726,132
0.209,3.551,0.223,2.235,0.866,0.526,693,231,693,231,726,198
0.214,2.895,0.209,1.767,0.699,0.419,693,33,693,33,726,33
0.205,3.271,0.223,2.004,0.754,0.437,693,132,693,132,726,165
0.178,2.847,0.177,1.671,0.673,0.435,693,99,693,99,726,132
0.186,2.516,0.18,1.546,0.605,0.366,693,33,693,33,726,33
0.188,3.582,0.198,2.335,0.884,0.56,693,429,693,429,726,330
0.18,2.733,0.183,1.669,0.658,0.403,693,99,693,99,726,99
0.197,2.714,0.184,1.605,0.649,0.39,693,66,693,66,726,99
0.195,3.035,0.183,2.069,0.866,0.492,693,297,693,297,726,99
0.232,3.097,0.188,2.326,0.826,0.509,693,396,693,396,726,132
0.181,2.865,0.185,1.738,0.686,0.413,693,132,693,132,726,132
0.207,3.367,0.184,2.195,0.839,0.501,693,330,693,330,726,264
0.197,2.924,0.211,1.868,0.727,0.438,693,198,693,198,726,132
0.175,2.529,0.183,1.548,0.606,0.378,693,33,693,33,726,33
0.197,3.779,0.199,1.91,0.963,0.56,693,198,693,198,726,264
0.231,3.021,0.22,1.777,0.717,0.448,693,33,693,33,726,66
0.233,2.579,0.209,1.764,0.602,0.367,693,33,693,33,726,0
0.203,3.081,0.185,1.827,0.746,0.458,693,165,693,165,726,198
0.194,3.093,0.188,1.901,0.735,0.514,693,165,693,165,726,132
0.215,3.24,0.213,1.921,0.761,0.472,693,99,693,99,726,99
0.226,2.917,0.206,1.771,0.697,0.433,693,33,693,33,726,33
0.206,3.269,0.213,1.996,0.779,0.472,693,132,693,132,726,99
0.233,3.152,0.209,1.999,0.777,0.474,693,132,693,132,726,66
0.21,2.998,0.223,1.931,0.719,0.485,693,66,693,66,726,33
0.232,3.566,0.266,2.098,0.849,0.494,693,165,693,165,726,198
0.216,3.643,0.213,2.181,0.908,0.572,693,198,693,198,726,198
0.277,3.227,0.233,1.99,0.806,0.459,693,99,693,99,726,99
0.22,3.456,0.212,1.923,0.807,0.49,693,99,693,99,726,198
0.21,3.582,0.228,2.005,0.836,0.507,693,132,693,132,726,231
0.205,2.961,0.206,1.924,0.73,0.456,693,99,693,99,726,33
0.223,3.018,0.217,2.118,0.719,0.437,693,33,693,33,726,66
0.212,2.811,0.209,1.762,0.682,0.419,693,33,693,33,726,0
0.229,3.24,0.207,2.159,0.815,0.497,693,198,693,198,726,99
0.202,3.239,0.221,1.887,0.76,0.461,693,66,693,66,726,132
0.209,3.592,0.217,2.001,0.836,0.51,693,132,693,132,726,231
0.214,3.298,0.224,1.999,0.787,0.49,693,132,693,132,726,132
0.211,3.081,0.231,2.018,0.761,0.467,693,132,693,132,726,66
0.223,3.537,0.209,2.152,0.851,0.511,693,198,693,198,726,198
0.206,2.871,0.221,1.893,0.7,0.416,693,165,693,165,726,132
0.176,2.723,0.182,1.706,0.657,0.39,693,99,693,99,726,99
0.194,2.872,0.182,1.804,0.7,0.418,693,165,693,165,726,132
0.182,2.664,0.181,1.666,0.647,0.409,693,99,693,99,726,66
0.206,2.803,0.183,1.734,0.697,0.403,693,132,693,132,726,99
0.191,3.061,0.19,1.874,0.737,0.449,693,198,693,198,726,198
0.177,2.821,0.189,1.67,0.673,0.4,693,99,693,99,726,132
0.183,2.703,0.197,1.611,0.664,0.376,693,66,693,66,726,66
0.181,2.623,0.18,1.616,0.634,0.378,693,66,693,66,726,66
0.187,2.624,0.191,1.56,0.621,0.391,693,33,693,33,726,66
0.181,3.248,0.194,1.822,0.769,0.459,693,165,693,165,726,264
0.192,2.564,0.19,1.541,0.609,0.384,693,33,693,33,726,33
0.187,2.718,0.193,1.67,0.646,0.391,693,99,693,99,726,66
0.201,3.395,0.184,2.099,0.804,0.572,693,297,693,297,726,264
0.219,2.663,0.18,1.627,0.66,0.396,693,66,693,66,726,66
0.19,2.452,0.182,1.547,0.611,0.367,693,33,693,33,726,0
0.204,2.521,0.184,1.55,0.61,0.365,693,33,693,33,726,33
0.198,2.786,0.2,1.815,0.688,0.422,693,165,693,165,726,99
0.183,2.767,0.189,1.79,0.675,0.405,693,132,693,132,726,99
0.204,2.747,0.216,1.738,0.733,0.404,693,132,693,132,726,66
0.207,2.703,0.194,1.758,0.668,0.421,693,132,693,132,726,66
0.195,2.62,0.183,1.535,0.621,0.382,693,33,693,33,726,66
0.182,2.658,0.189,1.673,0.647,0.394,693,99,693,99,726,66
0.187,3.165,0.185,1.845,0.74,0.477,693,165,693,165,726,231
0.2,4.069,0.186,1.681,0.668,0.404,693,99,693,99,726,99
0.188,2.647,0.182,1.685,0.647,0.389,693,99,693,99,726,66
0.198,2.719,0.212,1.619,0.648,0.394,693,66,693,66,726,99
0.178,2.897,0.18,1.59,0.698,0.422,693,33,693,33,726,33
0.266,2.898,0.219,1.811,0.7,0.42,693,33,693,33,726,33
0.226,3.259,0.211,1.923,0.778,0.476,693,99,693,99,726,132
0.211,2.93,0.213,1.845,0.722,0.433,693,66,693,66,726,33
0.201,2.889,0.205,1.769,0.695,0.419,693,33,693,33,726,33
0.204,2.926,0.216,1.844,0.714,0.434,693,66,693,66,726,33
0.201,2.92,0.205,1.843,0.714,0.433,693,66,693,66,726,33
0.206,2.937,0.215,1.844,0.711,0.448,693,66,693,66,726,33
0.204,2.929,0.209,1.767,0.703,0.42,693,33,693,33,726,33
0.236,2.423,0.209,1.752,0.592,0.364,693,33,693,33,726,0
0.174,2.514,0.177,1.54,0.609,0.364,693,33,693,33,726,33
0.185,2.51,0.178,1.535,0.605,0.364,693,33,693,33,726,33
0.176,2.537,0.181,1.608,0.619,0.377,693,66,693,66,726,33
0.186,2.509,0.183,1.537,0.605,0.364,693,33,693,33,726,33
0.181,1.426,0.174,1.271,0.434,0.31,264,330,264,330,99,231
0.19,1.658,0.187,1.203,0.447,0.331,264,297,264,297,99,297
0.193,0.928,0.196,0.849,0.249,0.204,264,66,264,66,99,99
0.206,1.514,0.197,1.333,0.403,0.323,264,264,264,264,99,231
0.223,1.052,0.2,0.928,0.282,0.218,264,99,264,99,99,132
0.199,1.193,0.199,1.085,0.331,0.232,264,165,264,165,99,165
0.171,0.62,0.164,0.742,0.188,0.152,264,66,264,66,99,33
0.172,1.147,0.193,0.875,0.283,0.214,264,132,264,132,99,198
0.172,0.997,0.174,0.806,0.254,0.196,264,99,264,99,99,165
0.173,1.054,0.173,0.936,0.281,0.223,264,165,264,165,99,165
0.173,0.962,0.193,0.939,0.268,0.207,264,165,264,165,99,132
0.173,0.809,0.171,0.743,0.214,0.179,264,66,264,66,99,99
0.179,1.039,0.17,1.141,0.311,0.247,264,264,264,264,99,132
0.173,1.425,0.172,1.174,0.371,0.287,264,264,264,264,99,264
0.178,0.692,0.168,0.672,0.189,0.153,264,33,264,33,99,66
0.169,0.703,0.169,0.737,0.202,0.153,264,66,264,66,99,66
0.184,1.205,0.193,1.136,0.335,0.256,264,264,264,264,99,198
0.171,0.984,0.169,0.937,0.273,0.196,264,132,264,132,99,132
0.178,1.162,0.176,1.071,0.325,0.226,264,231,264,231,99,198
0.181,0.599,0.167,0.687,0.175,0.141,264,33,264,33,99,33
0.171,1.027,0.175,0.87,0.268,0.204,264,132,264,132,99,165
0.186,1.008,0.171,0.806,0.297,0.232,264,99,264,99,99,132
0.2,0.687,0.194,0.782,0.201,0.162,264,33,264,33,99,33
0.201,1.936,0.202,1.704,0.535,0.373,264,429,264,429,99,330
0.2,0.959,0.198,0.973,0.267,0.205,264,99,264,99,99,99
0.21,0.918,0.219,0.852,0.248,0.19,264,66,264,66,99,99
0.248,0.982,0.195,1.257,0.308,0.254,264,297,264,297,99,99
0.176,1.129,0.169,1.413,0.365,0.279,264,396,264,396,99,132
0.181,0.927,0.174,0.876,0.257,0.189,264,132,264,132,99,132
0.179,1.398,0.189,1.271,0.389,0.265,264,330,264,330,99,264
0.176,1.042,0.172,1.019,0.311,0.231,264,198,264,198,99,132
0.208,0.663,0.169,0.687,0.203,0.162,264,33,264,33,99,33
0.197,1.808,0.198,1.159,0.567,0.334,264,198,264,198,99,264
0.2,0.902,0.194,0.774,0.221,0.238,264,33,264,33,99,66
0.206,0.594,0.196,0.766,0.191,0.162,264,33,264,33,99,0
0.199,1.317,0.204,1.124,0.341,0.26,264,165,264,165,99,198
0.201,1.095,0.201,1.083,0.309,0.232,264,165,264,165,99,132
0.227,0.948,0.21,0.93,0.267,0.204,264,99,264,99,99,99
0.202,0.701,0.192,0.774,0.203,0.175,264,33,264,33,99,33
0.198,0.961,0.197,1.015,0.279,0.203,264,132,264,132,99,99
0.198,0.885,0.192,1.04,0.267,0.204,264,132,264,132,99,66
0.203,0.715,0.192,0.852,0.216,0.177,264,66,264,66,99,33
0.215,1.295,0.198,1.119,0.345,0.235,264,165,264,165,99,198
0.2,1.314,0.2,1.157,0.355,0.251,264,198,264,198,99,198
0.195,0.956,0.194,0.934,0.266,0.19,264,99,264,99,99,99
0.198,1.261,0.2,0.958,0.31,0.237,264,99,264,99,99,198
0.2,1.417,0.203,1.007,0.388,0.248,264,132,264,132,99,231
0.247,0.747,0.198,0.929,0.235,0.19,264,99,264,99,99,33
0.197,0.844,0.199,0.776,0.218,0.176,264,33,264,33,99,66
0.194,0.59,0.192,0.768,0.186,0.162,264,33,264,33,99,0
0.205,1.079,0.21,1.161,0.311,0.236,264,198,264,198,99,99
0.202,1.036,0.197,0.854,0.265,0.219,264,66,264,66,99,132
0.207,1.384,0.203,1.05,0.34,0.254,264,132,264,132,99,231
0.201,1.107,0.217,1.002,0.294,0.218,264,132,264,132,99,132
0.199,0.865,0.196,1.002,0.263,0.204,264,132,264,132,99,66
0.197,1.313,0.198,1.189,0.354,0.247,264,198,264,198,99,198
0.2,1.081,0.199,1.078,0.31,0.219,264,165,264,165,99,132
0.198,0.963,0.215,0.939,0.264,0.19,264,99,264,99,99,99
0.242,1.081,0.199,1.089,0.308,0.219,264,165,264,165,99,132
0.197,0.852,0.197,0.925,0.247,0.204,264,99,264,99,99,66
0.201,0.959,0.195,1.005,0.278,0.204,264,132,264,132,99,99
0.201,1.154,0.197,1.098,0.313,0.226,264,198,264,198,99,198
0.177,0.91,0.179,0.828,0.245,0.177,264,99,264,99,99,132
0.171,0.699,0.167,0.739,0.201,0.152,264,66,264,66,99,66
0.168,0.7,0.17,0.739,0.201,0.153,264,66,264,66,99,66
0.167,0.701,0.169,0.674,0.191,0.165,264,33,264,33,99,66
0.169,1.298,0.191,0.954,0.321,0.226,264,165,264,165,99,264
0.173,0.596,0.18,0.675,0.175,0.141,264,33,264,33,99,33
0.17,0.725,0.168,0.806,0.214,0.165,264,99,264,99,99,66
0.175,1.393,0.174,1.22,0.374,0.274,264,297,264,297,99,264
0.168,0.725,0.167,0.754,0.215,0.156,264,66,264,66,99,66
0.175,0.512,0.167,0.67,0.162,0.143,264,33,264,33,99,0
0.175,0.595,0.177,0.671,0.174,0.141,264,33,264,33,99,33
0.172,0.861,0.17,0.94,0.255,0.19,264,165,264,165,99,99
0.17,0.834,0.17,0.875,0.241,0.178,264,132,264,132,99,99
0.169,0.753,0.176,0.872,0.227,0.18,264,132,264,132,99,66
0.172,0.766,0.173,0.873,0.228,0.189,264,132,264,132,99,66
0.176,0.971,0.179,0.745,0.202,0.242,264,33,264,33,99,66
0.187,0.759,0.171,0.808,0.221,0.191,264,99,264,99,99,66
0.199,1.424,0.206,1.083,0.353,0.289,264,165,264,165,99,231
0.201,0.947,0.198,0.932,0.262,0.207,264,99,264,99,99,99
0.2,0.854,0.198,0.928,0.263,0.19,264,99,264,99,99,66
0.226,0.911,0.208,0.852,0.248,0.189,264,66,264,66,99,99
0.19,0.705,0.19,0.773,0.218,0.162,264,33,264,33,99,33
0.171,0.597,0.168,0.682,0.176,0.14,264,33,264,33,99,33
0.169,0.945,0.171,0.819,0.27,0.193,264,99,264,99,99,132
0.185,0.626,0.17,0.739,0.19,0.155,264,66,264,66,99,33
0.174,0.595,0.17,0.674,0.176,0.14,264,33,264,33,99,33
0.197,0.624,0.173,0.741,0.189,0.153,264,66,264,66,99,33
0.174,0.623,0.173,0.74,0.188,0.153,264,66,264,66,99,33
0.168,0.639,0.167,0.737,0.188,0.168,264,66,264,66,99,33
0.166,0.596,0.169,0.675,0.175,0.141,264,33,264,33,99,33
0.168,0.509,0.166,0.665,0.162,0.141,264,33,264,33,99,0
0.167,0.595,0.169,0.676,0.174,0.141,264,33,264,33,99,33
0.17,0.595,0.175,0.673,0.175,0.14,264,33,264,33,99,33
0.173,0.625,0.165,0.738,0.192,0.153,264,66,264,66,99,33
0.168,0.599,0.166,0.671,0.175,0.141,264,33,264,33,99,33
0.176,1.868,0.177,1.342,0.469,0.32,330,297,330,297,231,297
0.171,1.178,0.179,0.87,0.297,0.203,330,66,330,66,231,99
0.184,1.691,0.177,1.299,0.429,0.307,330,264,330,264,231,231
0.202,1.314,0.174,0.948,0.322,0.215,330,99,330,99,231,132
0.179,1.4,0.176,1.084,0.362,0.227,330,165,330,165,231,165
0.199,0.996,0.173,0.899,0.269,0.179,330,66,330,66,231,33
0.191,1.48,0.195,1.002,0.361,0.239,330,132,330,132,231,198
0.174,1.399,0.174,0.941,0.363,0.226,330,99,330,99,231,165
0.182,1.422,0.174,1.081,0.362,0.249,330,165,330,165,231,165
0.199,1.338,0.172,1.069,0.352,0.239,330,165,330,165,231,132
0.17,1.193,0.173,0.873,0.296,0.203,330,66,330,66,231,99
0.174,1.456,0.17,1.272,0.404,0.284,330,264,330,264,231,132
0.193,1.765,0.191,1.29,0.443,0.313,330,264,330,264,231,264
0.184,1.072,0.172,0.823,0.271,0.189,330,33,330,33,231,66
0.168,1.087,0.176,0.87,0.295,0.179,330,66,330,66,231,66
0.191,1.57,0.216,1.277,0.417,0.277,330,264,330,264,231,198
0.187,1.298,0.175,1.024,0.339,0.215,330,132,330,132,231,132
0.181,1.598,0.174,1.232,0.417,0.252,330,231,330,231,231,198
0.189,0.967,0.192,0.803,0.256,0.166,330,33,330,33,231,33
0.178,1.41,0.176,1.023,0.349,0.252,330,132,330,132,231,165
0.174,1.327,0.17,0.938,0.328,0.228,330,99,330,99,231,132
0.168,0.987,0.167,0.806,0.273,0.167,330,33,330,33,231,33
0.182,2.067,0.194,1.619,0.54,0.364,330,429,330,429,231,330
0.173,1.202,0.171,0.975,0.308,0.203,330,99,330,99,231,99
0.174,1.187,0.168,0.869,0.297,0.191,330,66,330,66,231,99
0.182,1.358,0.197,1.359,0.388,0.278,330,297,330,297,231,99
0.189,1.495,0.175,1.558,0.442,0.306,330,396,330,396,231,132
0.174,1.307,0.202,1.022,0.338,0.215,330,132,330,132,231,132
0.201,1.785,0.178,1.413,0.472,0.304,330,330,330,330,231,264
0.174,1.374,0.177,1.15,0.366,0.242,330,198,330,198,231,132
0.172,0.968,0.177,0.806,0.256,0.167,330,33,330,33,231,33
0.179,1.734,0.195,1.157,0.421,0.276,330,198,330,198,231,264
0.171,1.077,0.173,0.81,0.269,0.197,330,33,330,33,231,66
0.169,0.895,0.188,0.807,0.242,0.169,330,33,330,33,231,0
0.17,1.522,0.177,1.075,0.379,0.251,330,165,330,165,231,198
0.187,1.325,0.175,1.084,0.354,0.227,330,165,330,165,231,132
0.172,1.189,0.175,0.948,0.308,0.203,330,99,330,99,231,99
0.173,1.009,0.172,0.805,0.279,0.182,330,33,330,33,231,33
0.179,1.211,0.18,1.021,0.327,0.203,330,132,330,132,231,99
0.17,1.135,0.177,1.011,0.309,0.203,330,132,330,132,231,66
0.205,1.007,0.176,0.874,0.269,0.178,330,66,330,66,231,33
0.171,1.502,0.177,1.084,0.375,0.23,330,165,330,165,231,198
0.171,1.552,0.172,1.146,0.4,0.245,330,198,330,198,231,198
0.184,1.194,0.194,0.936,0.324,0.191,330,99,330,99,231,99
0.172,1.293,0.173,0.933,0.307,0.208,330,99,330,99,231,198
0.151,1.381,0.154,0.896,0.334,0.212,330,132,330,132,231,231
0.174,0.921,0.148,0.847,0.251,0.185,330,99,330,99,231,33
0.164,0.939,0.166,0.715,0.241,0.158,330,33,330,33,231,66
0.147,0.841,0.15,0.78,0.231,0.161,330,33,330,33,231,0
0.169,1.116,0.157,1.044,0.309,0.205,330,198,330,198,231,99
0.152,1.118,0.156,0.771,0.276,0.182,330,66,330,66,231,132
0.186,1.392,0.165,0.886,0.331,0.214,330,132,330,132,231,231
0.164,1.146,0.157,0.89,0.299,0.19,330,132,330,132,231,132
0.152,0.995,0.167,0.889,0.272,0.18,330,132,330,132,231,66
0.155,1.333,0.153,1.016,0.344,0.211,330,198,330,198,231,198
0.166,1.179,0.154,0.954,0.317,0.191,330,165,330,165,231,132
0.161,1.046,0.164,0.829,0.273,0.171,330,99,330,99,231,99
0.159,1.158,0.152,0.944,0.308,0.19,330,165,330,165,231,132
0.172,0.983,0.152,0.836,0.261,0.179,330,99,330,99,231,66
0.159,1.065,0.168,0.885,0.284,0.179,330,132,330,132,231,99
0.188,1.362,0.157,1.009,0.362,0.223,330,198,330,198,231,198
0.178,1.137,0.155,0.847,0.284,0.195,330,99,330,99,231,132
0.151,0.948,0.159,0.785,0.25,0.158,330,66,330,66,231,66
0.161,0.946,0.159,0.767,0.248,0.158,330,66,330,66,231,66
0.149,0.949,0.166,0.709,0.238,0.168,330,33,330,33,231,66
0.18,1.472,0.181,0.961,0.354,0.222,330,165,330,165,231,264
0.156,0.857,0.169,0.712,0.226,0.147,330,33,330,33,231,33
0.155,0.973,0.152,0.833,0.261,0.169,330,99,330,99,231,66
0.166,1.56,0.19,1.182,0.403,0.266,330,297,330,297,231,264
0.151,0.963,0.176,0.77,0.265,0.158,330,66,330,66,231,66
0.153,0.781,0.149,0.715,0.213,0.147,330,33,330,33,231,0
0.148,0.857,0.149,0.712,0.225,0.148,330,33,330,33,231,33
0.156,1.088,0.157,0.946,0.297,0.19,330,165,330,165,231,99
0.153,1.066,0.157,0.901,0.284,0.18,330,132,330,132,231,99
0.169,0.996,0.155,0.896,0.273,0.18,330,132,330,132,231,66
0.157,1.005,0.163,0.891,0.272,0.19,330,132,330,132,231,66
0.149,0.937,0.151,0.725,0.238,0.159,330,33,330,33,231,66
0.151,1,0.173,0.828,0.276,0.169,330,99,330,99,231,66
0.16,1.426,0.17,0.948,0.342,0.244,330,165,330,165,231,231
0.153,1.054,0.161,0.826,0.272,0.18,330,99,330,99,231,99
0.164,1,0.159,0.838,0.272,0.169,330,99,330,99,231,66
0.167,1.031,0.154,0.771,0.261,0.168,330,66,330,66,231,99
0.173,0.858,0.149,0.712,0.226,0.147,330,33,330,33,231,33
0.149,0.856,0.152,0.713,0.229,0.146,330,33,330,33,231,33
0.157,1.158,0.153,0.827,0.293,0.192,330,99,330,99,231,132
0.161,0.88,0.152,0.772,0.237,0.158,330,66,330,66,231,33
0.154,0.858,0.165,0.712,0.225,0.148,330,33,330,33,231,33
0.149,0.879,0.147,0.771,0.237,0.158,330,66,330,66,231,33
0.15,0.88,0.176,0.771,0.238,0.158,330,66,330,66,231,33
0.149,0.888,0.149,0.768,0.237,0.169,330,66,330,66,231,33
0.149,0.854,0.162,0.717,0.226,0.147,330,33,330,33,231,33
0.148,0.781,0.149,0.704,0.213,0.148,330,33,330,33,231,0
0.148,0.858,0.149,0.71,0.225,0.149,330,33,330,33,231,33
0.147,0.907,0.148,0.71,0.225,0.201,330,33,330,33,231,33
0.161,0.898,0.154,0.794,0.246,0.158,330,66,330,66,231,33
0.171,0.861,0.177,0.709,0.227,0.151,330,33,330,33,231,33
0.161,1.192,0.153,0.713,0.273,0.187,297,66,297,66,297,99
0.175,1.609,0.172,1.064,0.391,0.267,297,264,297,264,297,231
0.164,1.262,0.154,0.787,0.296,0.191,297,99,297,99,297,132
0.161,1.39,0.154,0.888,0.343,0.201,297,165,297,165,297,165
0.164,1.005,0.158,0.71,0.249,0.158,297,66,297,66,297,33
0.149,1.453,0.158,0.845,0.339,0.211,297,132,297,132,297,198
0.152,1.34,0.162,0.773,0.307,0.197,297,99,297,99,297,165
0.169,1.387,0.169,0.899,0.332,0.222,297,165,297,165,297,165
0.151,1.342,0.156,0.887,0.32,0.213,297,165,297,165,297,132
0.16,1.217,0.167,0.709,0.317,0.182,297,66,297,66,297,99
0.164,1.374,0.158,1.086,0.357,0.242,297,264,297,264,297,132
0.156,1.729,0.177,1.063,0.405,0.285,297,264,297,264,297,264
0.152,1.068,0.162,0.651,0.249,0.159,297,33,297,33,297,66
0.152,1.081,0.153,0.725,0.266,0.158,297,66,297,66,297,66
0.159,1.527,0.17,1.071,0.379,0.256,297,264,297,264,297,198
0.168,1.277,0.172,0.83,0.311,0.19,297,132,297,132,297,132
0.152,1.512,0.156,1.016,0.382,0.223,297,231,297,231,297,198
0.151,0.989,0.154,0.651,0.238,0.147,297,33,297,33,297,33
0.161,1.392,0.154,0.855,0.321,0.201,297,132,297,132,297,165
0.157,1.284,0.153,0.768,0.295,0.201,297,99,297,99,297,132
0.159,0.995,0.16,0.657,0.239,0.158,297,33,297,33,297,33
0.201,1.947,0.176,1.384,0.498,0.313,297,429,297,429,297,330
0.169,1.188,0.161,0.769,0.284,0.18,297,99,297,99,297,99
0.162,1.167,0.152,0.715,0.273,0.168,297,66,297,66,297,99
0.156,1.348,0.166,1.147,0.353,0.254,297,297,297,297,297,99
0.169,1.462,0.175,1.299,0.415,0.271,297,396,297,396,297,132
0.155,1.314,0.177,0.832,0.312,0.228,297,132,297,132,297,132
0.206,1.705,0.158,1.209,0.425,0.259,297,330,297,330,297,264
0.153,1.347,0.151,0.947,0.343,0.213,297,198,297,198,297,132
0.148,0.995,0.15,0.65,0.237,0.147,297,33,297,33,297,33
0.152,1.65,0.172,0.971,0.379,0.244,297,198,297,198,297,264
0.161,1.095,0.159,0.651,0.249,0.186,297,33,297,33,297,66
0.152,0.915,0.155,0.654,0.225,0.146,297,33,297,33,297,0
0.167,1.496,0.166,0.902,0.357,0.222,297,165,297,165,297,198
0.169,1.302,0.19,0.889,0.319,0.201,297,165,297,165,297,132
0.154,1.197,0.154,0.784,0.285,0.18,297,99,297,99,297,99
